"אילו מהבאים מאפיין טוב ארגון ללא כוונת רווח?
 
1. יש לו הרבה הכנסות
 
2. הוא מודרני
 
3. הוא ביזורי
 
4. בדר כלל אין בו השקעה במערכות מידע מתקדמות
 
 .",3
"מהמשפטים הבאים מה נכון לומר על מודל ""מפל המים""?
 
1. הלקוח מעורב בפרויקט באופן מל
 
2. מתודולוגיה שמתאימה לפרויקטים גמישים ולא סופיים.
 
3. ניתן לבצע בו שינויים לכל אורך הפרויקט.
 
4. תהליך שיטתי ולוגי המורכב משלבים מוגדרים.
 
 .",1
"מהמשפטים הבאים מה נכון לומר על מודל ""מפל המים""?
 
1. תהליך שיטתי ולוגי המורכב משלבים מוגדרים.
 
2. ניתן לבצע בו שינויים לכל אורך הפרויקט.
 
3. הלקוח מעורב בפרויקט באופן מל
 
4. מתודולוגיה שמתאימה לפרויקטים גמישים ולא סופיים.
 
 .",4
"פוטנציאל קיבולת ההעברה מאפיין את רוחב הסרט, ככל שרוחב הפס גדול יותר:
 
1. המקלט עלול לפענח את המידע באופן פחות נאמן.
 
2. המידע העובר בו זמין יותר.
 
3. המחיר זול יותר.
 
4. ניתן להעביר כמות גדולה של נתונים בקצב גבוהה.
 
 .",4
"פרויקטים של פיתוח תוכנה נכשלים בשכיחות גבוהה, מדוע?
 
1.   כל התשובות נכונות
 
2.   מהירות השינויים הטכנולוגיים
 
3.   חוסר יציבות של דרישות המשתמשים
 
4.   תוכנה אינה מוצר מוחשי
 
 .",1
"פרויקטים של פיתוח תוכנה נכשלים בשכיחות גבוהה, מדוע?
 
1.   כל התשובות נכונות
 
2.   מהירות השינויים הטכנולוגיים
 
3.   חוסר יציבות של דרישות המשתמשים
 
4.   תוכנה אינה מוצר מוחשי
 
 .",1
"איך יכול להיגרם נזק לחברה מגורם אנושי פנימי?
 
1.   דיווח על טכנולוגיות לחברה מתחרה
 
2.   כל התשובות נכונות
 
3.   כניסה למייל זדוני
 
4.   שפיכת קפה על השרת של החברה
 
 .",4
"ההבדל העיקרי בין ROM ל- RAM הוא:
 
1. ROM זו טכנולוגיה ישנה שלא נמצאת בשימוש
 
2. ROM נמצא בממירי טלויזיה
 
3. ל- ROM יש נפח גדול יותר
 
4. ROM הוא זכרון בלתי נדיף
 
 .",1
"בעלים של חברה בודק את תחום הארכיטקטורה, עזרו לו להבין אילו מגמות משפיעות על ארכיטקטורות?
 
1.    כל התשובות נכונות
  
2. הוזלה של כל רכיבי החומרה 
3. העובדה ששימוש בטכנולוגיות מתקדמות נהיה פשוט יותר עם הזמן
  
4. עליה באמינות הטכנולוגיה
  
 .",2
"מהי מערכת המלצה?
 
1.   מערכת הממליצה למחשב באיזה סוג פרוטוקול להשתמש
 
2.   מערכת המסייעת לארגון יעיל של זכרון המחשב
 
3.   מסייעת למשתמשים על ידי מתן הצעות למוצרים או תוכן שעשויים להיות מעניינים עבורם
 
4.   מערכת המנפיקה הצעות ייעול לתפקוד המחשב
 
 .",4
"יוסי מנהל החברה עוקב אחר עובדיו בעזרת המודל הרלציוני, אשר המפתח הראשי בו הוא השם הפרטי ושם המשפחה של העוב לשניים מעובדיו קוראים דני כהן, מה הכי יעיל ליוסי?
 
1.   לפטר את אחד הדנים וכך לחסוך עבודה רבה והתבלבלויות שיוצרות חוסר נעימות
 
2.   לעבור לשיטת המודל ההיררכי וליצור לכל דני תקייה נפרדת, כך לא יתבלבל ביניהם
 
3.   יוסי יכול להוסיף עמודה של מספר סידורי ולקבוע אותה כעמודת מפתח ראשי, כך יבדיל בין דני אחד לאחר
 
4.   להפוך את העמודה של השם לעמודת מפתח זר, וכך יוכל לקרוא פרטים נוספים ולהבדיל ביניהם
 
 .",1
"מהו אינו חלק משלבי פיתוח על פי מודל ""מפל המים""?
 
1.  עיצוב
  
2.  ניתוח
  
3.  בדיקה
  
4. רכישה  
 .",3
"מהו אינו חלק משלבי פיתוח על פי מודל ""מפל המים""?
 
1.  בדיקה
  
2. רכישה  
3.  עיצוב
  
4.  ניתוח
  
 .",3
"מהו אינו חלק משלבי פיתוח על פי מודל ""מפל המים""?
 
1.  בדיקה
  
2. רכישה  
3.  עיצוב
  
4.  ניתוח
  
 .",3
"יוסי מנהל החברה עוקב אחר עובדיו בעזרת המודל הרלציוני, אשר המפתח הראשי בו הוא השם הפרטי ושם המשפחה של העוב לשניים מעובדיו קוראים דני כהן, מה הכי יעיל ליוסי?
 
1.   לפטר את אחד הדנים וכך לחסוך עבודה רבה והתבלבלויות שיוצרות חוסר נעימות
 
2.   לעבור לשיטת המודל ההיררכי וליצור לכל דני תקייה נפרדת, כך לא יתבלבל ביניהם
 
3.   להפוך את העמודה של השם לעמודת מפתח זר, וכך יוכל לקרוא פרטים נוספים ולהבדיל ביניהם
 
4.   יוסי יכול להוסיף עמודה של מספר סידורי ולקבוע אותה כעמודת מפתח ראשי, כך יבדיל בין דני אחד לאחר
 
 .",4
"מי מהבאים יותר נכון לגבי ההבדל בין RAM ל- ROM?
 
1. RAM זו טכנולוגיה חדישה
 
2. RAM הוא זיכרון נדיף
 
3. ROM הוא זיכרון ניתן למחיקה
 
4. ל-RAM יש נפח קטן יותר
 
 .",2
"תומר פרץ לאתר בוגדים בוגדות ורצה לחשוף את פניהם של האנשים חסרי הנאמנות, תומר ביצע נזק:
 
1.   נזק מגורם אנושי חיצוני
 
2. פיזי
 
3.   נזק מגורם אנושי פנימי
 
4.   נזק תקלה תכנית מתפעול המערכת
 
 .",4
"דנה רוצה להבטיח מקסימום הגנה למערכות המידע בחברה אותה היא מנהלת. היא החליטה לנקוט בכמה צעדים אשר יתרמו לכך. אילו מבין הצעדים הבאים פחות רלוונטי בשביל להגן על מערכות המידע?
 
1.   אבטחה אישית- ליווי צמוד של הבכירים לביתם בסוף יום העבודה, הכשרת העובדים להסתובב עם נשק
 
2.   אבטחת נתונים- הצפנה ופענוח, מפתח סימטרי, מפתח ציבורי/פרטי, ניטור מסדי הנתונים
 
3.   אבטחה פיזית- גיבוי, מיגון מפני אש, גדרות, אזעקות, מנעולים
 
4.   אבטחת תוכנה- אנטי וירוס, ניהול SPAM
 
 .",2
"פוטנציאל קיבולת ההעברה מאפיין את רוחב הסרט, ככל שרוחב הפס גדול יותר:
 
1. המחיר זול יותר.
 
2. ניתן להעביר כמות גדולה של נתונים בקצב גבוהה.
 
3. המידע העובר בו זמין יותר.
 
4. המקלט עלול לפענח את המידע באופן פחות נאמן.
 
 .",1
"איזה מהמשפטים הבאים נכון?
 
1. ניתן להריץ תוכנה רזה על מחשב שמן.
 
2. ניתן להגיד כי אתר אינטרנט הוא לקוח שמן.
 
3. נעדיף לתכנת תוכנה שמנה ככל שניתן על מנת שכמה שיותר משתמשים יוכלו להשתמש בה.
 
4. ניתן להריץ תוכנה שמנה על מחשב רזה.
 
 .",1
"תומר פרץ לאתר בוגדים בוגדות ורצה לחשוף את פניהם של האנשים חסרי הנאמנות, תומר ביצע נזק:
 
1.   נזק מגורם אנושי חיצוני
 
2.   נזק מגורם אנושי פנימי
 
3.   נזק תקלה תכנית מתפעול המערכת
 
4. פיזי
 
 .",2
"שאלה זו היא לצרכי מחקר - אשמח שתענו עליה אבל ניתן גם לדלג עליה 
 עד כמה אתם מרגישים שהבוט מקנה חויית לימוד חומר חיובית  
 
1. חווית הלימוד מאוד חיובית
2. חווית הלימוד חיובית
3. חווית הלימוד לא חיובית ולא שלילית
4. חווית הלימוד שלילית 
5. חווית הלימוד מאוד שלילית 
 .",1
"איזה מבין הבאים מתעד את בצורה מדויקת את פעילותנו באינטרנט (תיעוד של כל פעולות העכבר)?
 
1.   Object Orianted
 
2.   (Transaction log (click stream
 
3.   Cycle Jam (specific)
 
4.   Bentch Consistent Hospale (dialog ditrict)
 
 .",1
"מה מהבאות אינה תכונה של מחשב שמן?
 
1. כוח עיבוד רב
  
2. זיכרון עבודה גדול 
3. יכולות גרפיות גבוהות
  
4. התקנת תוכנות רזות בלבד
  
 .",2
"למה עוזרת מערכת המלצה?
 
1.   מסייעת לארגון יעיל של אתר האינטרנט שלך לנטר ביקוש של מוצרים
 
2.   מנפיקה אפשרויות ייעול לתפקוד האישי
 
3.   מסייעת במתן הצעות למוצרים או תוכן שעשויים להיות מעניינים עבור המשתמש
 
4.   ממליצה למחשב מתי הוא צריך לנוח ואיזה תוכנות מכבידות מאוד עליו
 
 .",2
"מהו שדה מפתח ראשי?
 
1. כל התשובות לא נכונות
 
2.   אוסף של תווים או מספרים
 
3.   מזהה חד חד ערכי של רשומה ביחס לרשומות אחרות
 
4.   למעשה זהו שם אחר לשדה מפתח זר
 
 .",4
"בפיתוח מערכת מידע בארגון - באיזה שלב נבצע הדרכה למשתמשים?
 
1.   שלב התחזוקה
 
2.   שלב היישום והטמעה
 
3.   שלב התכנון
 
4.   שלב העיצוב
 
 .",3
"למה צריך מערכת לניהול בסיס נתונים? (DBMS)
 
1.   לשרת מספר עורכים ומשתמשים בקובץ
 
2.   למנוע כפילויות ובלבול במידע הנתון
 
3.   ליצור אחידות לצורה בה המידע שמור
 
4.   כל התשובות נכונות
 
 .",3
"שאלה זו היא לצרכי מחקר - אשמח שתענו עליה אבל ניתן גם לדלג עליה 
 האם בעקבות השימוש בבוט אתם מרגישים שיפור בהבנת החומר הנלמד 
 
1. לא מרגיש שיפור
2. מרגיש שיפור קל
3. מרגיש שיפור משמעותי
4. מוקדם עדיין לדעת
 .",2
"בחר/י בתשובה הנכונה
 
1.   פרויקט בניה מזכיר פרויקט תוכנה בהיבט הסיכוי שלו להצליח
 
2.   מודל 'מפל המים' הוא מודל מסודר, המחלק את הפרויקט לחלקים. במודל תמיד עובדים לפי הסדר ואי אפשר לעבור לשלב הבא לפני שהנוכחי נחתם ע'י הגורמים האחראיים *
 
3.   מודל 'מפל המים' הוא המודל הנפוץ ביותר כיום עקב גמישותו לשינויים
 
4.   במודל 'מפל המים' ניתן לשנות את הדרישות מהמוצר תוך כדי התהליך בקלות ובלי כל תהליך מיוחד
 
 .",4
"מה מהבאים אינו מזהה חד חד ערכי?
 
1.   מספר אישי
 
2.   שם פרטי
 
3.   מספר הזמנה
 
4.   מספר ת.ז
 
 .",2
"מה מהבאים הינו סיכון אפשרי במערכת מידע
 
1.   כל התשובות נכונות
 
2.   נזק מגורם אנושי חיצוני
 
3.   תקלות טכניות
 
4.   נזק מגורם אנושי פנימי
 
 .",1
"בנק מרכזי בעל סניפים רבים ושוק לקוחות רחב יתחזק בד""כ:
 
1.   אתר חם
 
2.   אתר לוהט
 
3.   אתר קר
 
4.   אתר פושר
 
 .",2
"מה התכונה החשובה ביותר של שדה מפתח?
 
1.   זהה בכל הרשומות
 
2.   חד חד ערכי
 
3.   ממספר את הרשומות בסדר עולה
 
4. מוצפן
 
 .",1
"מה מהאפשרויות הבאות לא אפשרית?
 
1. לקוח שמן שמותקן על מחשב רזה 
2. לקוח רזה שמותקן על מחשב רזה
  
3. לקוח רזה שמותקן על מחשב שמן
  
4. לקוח שמן שמותקן על מחשב שמן
  
 .",1
"מה מהאפשרויות הבאות לא אפשרית?
 
1. לקוח שמן שמותקן על מחשב רזה 
2. לקוח רזה שמותקן על מחשב רזה
  
3. לקוח רזה שמותקן על מחשב שמן
  
4. לקוח שמן שמותקן על מחשב שמן
  
 .",1
"איזה מהמשפטים הבאים נכון?
 
1. ניתן להריץ תוכנה רזה על מחשב שמן.
 
2. נעדיף לתכנת תוכנה שמנה ככל שניתן על מנת שכמה שיותר משתמשים יוכלו להשתמש בה.
 
3. ניתן להגיד כי אתר אינטרנט הוא לקוח שמן.
 
4. ניתן להריץ תוכנה שמנה על מחשב רזה.
 
 .",2
"איזה מהמשפטים הבאים מתאר מידע תפעולי בצורה הטובה ביותר:
 
1. מידע תפעולי יכול להיות ברמת אמינות נמוכה ועוסק בהווה או בעבר הקרו
 
2. מידע תפעולי מתבסס בעיקרו על נתונים חיצוניים ורמת אמינותו נמוכה.
 
3. מידע תפעולי מתבסס בעיקרו על נתונים פנימיים ומופק בתדירות גבוהה.
 
4. תהליך ייצורו של מידע תפעולי גמיש והוא משלב הערכות ותחזיות.
 
 .",1
"למה עוזרת מערכת המלצה?
 
1.   מסייעת לארגון יעיל של אתר האינטרנט שלך לנטר ביקוש של מוצרים
 
2.   מסייעת במתן הצעות למוצרים או תוכן שעשויים להיות מעניינים עבור המשתמש
 
3.   מנפיקה אפשרויות ייעול לתפקוד האישי
 
4.   ממליצה למחשב מתי הוא צריך לנוח ואיזה תוכנות מכבידות מאוד עליו
 
 .",1
"תומר חווה ילדות קשה מאוד, כשכל חבריו לכיתה לעגו לו על כך שהוא חסר פיגמנטים. כעת, כשהוא איש חכם מאוד ויש לו עסק משלו, הוא מעוניין להקים רשת חברתית עבור אנשים לבקנים שיוכלו לשתף אחד את השני בחוויות הקשות שלהם. כיצד היית מגדיר את האתר שתומר יקים?
 
1.   Market creator
 
2.   Transaction broker
 
3.   Service provider
 
4.   Community provider
 
 .",3
"איזה מהמשפטים הבאים נכון?
 
1. ניתן להריץ תוכנה רזה על מחשב שמן.
 
2. נעדיף לתכנת תוכנה שמנה ככל שניתן על מנת שכמה שיותר משתמשים יוכלו להשתמש בה.
 
3. ניתן להריץ תוכנה שמנה על מחשב רזה.
 
4. ניתן להגיד כי אתר אינטרנט הוא לקוח שמן.
 
 .",2
"אתה מנכ""ל חברה מצליחה למחשבים, אילו מהבאים לא הייתה מחשיב בתור תועלת מוחשית לחברה?
 
1.   נמכר פי 2 מהמלאי מתחילת השנה ביחס לשנה שעברה
 
2.   הביאו מכונה חדשה שעושה עבודה שדרשה שלושה עובדים בעבר
 
3.   מספר המכירות גדלו ביחס לרבעון הקודם
 
4.   העובדים מרוצים ושמחים יותר לבוא לעבוד
 
 .",4
"תוכנת Waze היא בין השאר TPS (Transaction Processing System). איזה מידע תפעולי היא אוספת:
 
1.  כל התשובות נכונות
 
2.  מיקום המשתמש בכל X שניות
 
3.  דיווחי המשתמש בדרך (דיווח על עומסים, תאונות, ועוד)
 
4.  היסטורית חיפושים של המשתמש
 
 .",1
"שאלה זו היא לצרכי מחקר - אשמח שתענו עליה אבל ניתן גם לדלג עליה 
 עד כמה אתם מרגישים שאתם זוכרים יותר טוב את החומר הנלמד בעזרת הבוט 
 
1. הרבה יותר טוב
2. יותר טוב
3. לא מרגישים הבדל מהותי
4. לא זוכרים את החומר יותר טוב - רק את התשובה הנכונה לשאלה
 .",4
"פוטנציאל קיבולת ההעברה מאפיין את רוחב הסרט, ככל שרוחב הפס גדול יותר:
 
1. ניתן להעביר כמות גדולה של נתונים בקצב גבוהה.
 
2. המחיר זול יותר.
 
3. המקלט עלול לפענח את המידע באופן פחות נאמן.
 
4. המידע העובר בו זמין יותר.
 
 .",1
"בנק מרכזי בעל סניפים רבים ושוק לקוחות רחב יתחזק בד""כ:
 
1.   אתר חם
 
2.   אתר קר
 
3.   אתר פושר
 
4.   אתר לוהט
 
 .",1
"אילו מהבאים מאפיין טוב ארגון ללא כוונת רווח?
 
1. יש לו הרבה הכנסות
 
2. בדר כלל אין בו השקעה במערכות מידע מתקדמות
 
3. הוא מודרני
 
4. הוא ביזורי
 
 .",2
"מהי מערכת המלצה?
 
1.   מערכת הממליצה למחשב באיזה סוג פרוטוקול להשתמש
 
2.   מערכת המסייעת לארגון יעיל של זכרון המחשב
 
3.   מערכת המנפיקה הצעות ייעול לתפקוד המחשב
 
4.   מסייעת למשתמשים על ידי מתן הצעות למוצרים או תוכן שעשויים להיות מעניינים עבורם
 
 .",1
"ההבדל העיקרי בין ROM ל- RAM הוא:
 
1. ROM נמצא בממירי טלויזיה
 
2. ROM הוא זכרון בלתי נדיף
 
3. ל- ROM יש נפח גדול יותר
 
4. ROM זו טכנולוגיה ישנה שלא נמצאת בשימוש
 
 .",2
"מה מבין הבאים הינו מדיניות של מערכות מידע בנוגע לחומרה
 
1.   קביעת יכולות מחשוב
 
2.   בחירת מערכות מחשוב
 
3.   כל התשובות נכונות
 
4.   שימוש בספקי שירותים חיצוניים
 
 .",4
"שאלה זו היא לצרכי מחקר - אשמח שתענו עליה אבל ניתן גם לדלג עליה 
 עד כמה אתם מרגישים שהשאלות בבוט ברורות 
 
1. הכל ברור 
2. הרוב ברור
3. חלק ברור וחלק לא
4. הרוב לא ברור
5. השאלות לא ברורות
 .",2
"איזה מבין המשפטים הבאים נכון?
 
1. חשוב שלמכונה יהיה ידע, על מנת שנוכל להיעזר בה בתהליכי קבלת החלטות.
 
2. מידע הוא הצגת נתונים מסוימים בצורה אקראית.
 
3. חוכמה היא היכולת לקבל החלטה בעזרתה של מכונה.
 
4. מידע הוא אוסף של נתונים, וידע הוא המשמעות שהמידע מקבל על ידי האדם.
 
 .",3
"מה מהבאות אינה תכונה של מחשב שמן?
 
1. זיכרון עבודה גדול 
2. יכולות גרפיות גבוהות
  
3. התקנת תוכנות רזות בלבד
  
4. כוח עיבוד רב
  
 .",4
"פוטנציאל קיבולת ההעברה מאפיין את רוחב הסרט, ככל שרוחב הפס גדול יותר:
 
1. ניתן להעביר כמות גדולה של נתונים בקצב גבוהה.
 
2. המידע העובר בו זמין יותר.
 
3. המקלט עלול לפענח את המידע באופן פחות נאמן.
 
4. המחיר זול יותר.
 
 .",3
"חיים מנהל חברה גדולה. יום אחד נפגעה קשות חברתו, בעקבות נזק שקרה במערכות המידע. מה ייתכן שגרם לנזק במערכות המידע בחברתו של חיים?
 
1. כל התשובות נכונות
 
2.   נשרפו המשרדים, נגרם נזק פיזי
 
3.   אחד מעובדיו לחץ בטעות על קישור מזיק
 
4.   אחד מעובדיו גנב מידע
 
 .",3
"מה מהבאים הינו כלי ליצירת בקרת גישה?
 
1.   כל התשובות נכונות
 
2.   זיהוי קולי
 
3.   טביעת אצבע
 
4.   כרטיס מגנטי
 
 .",1
"מה המבאים יהיה שדה המפתח הטוב ביותר ברשימת לקוחות?
 
1.   שם פרטי + שם משפחה
 
2.   מספר ת""ז
 
3.   תאריך לידה
 
4.   תאריך הקנייה הראשון של הלקוח מהסוף להתחלה
 
 .",1
"מה המבאים יהיה שדה המפתח הטוב ביותר ברשימת לקוחות?
 
1.   שם פרטי + שם משפחה
 
2.   מספר ת""ז
 
3.   תאריך לידה
 
4.   תאריך הקנייה הראשון של הלקוח מהסוף להתחלה
 
 .",1
"מה ההבדל העיקרי בין מודל מפל המים לבין מודל ה AGILE?
 
1.   זמן בניית הפרויקט ארוך הרבה יותר במודל ה AGILE
 
2.   מודל ה AGILE גמיש בהרבה ממפל המים, שכמעט לא ניתן לשינוי *
 
3.   מחיר מודל מפל המים גדול ממחיר מודל ה AGILE
 
4.   AGILE דורש דרישות ידועות מראש, לעומת מפל המים שיכול לשנות החלטות
 
 .",1
"מהי מערכת המלצה?
 
1.   מערכת המנפיקה הצעות ייעול לתפקוד המחשב
 
2.   מסייעת למשתמשים על ידי מתן הצעות למוצרים או תוכן שעשויים להיות מעניינים עבורם
 
3.   מערכת המסייעת לארגון יעיל של זכרון המחשב
 
4.   מערכת הממליצה למחשב באיזה סוג פרוטוקול להשתמש
 
 .",2
"למה ארגונים שומרים מידע?
 
1.    כדי לתעד היסטוריה
  
2.    כיוון שעלויות האחסון נמוכות מאוד
  
3.    כדי לאפשר קבלת החלטות טובות יותר
  
4.    כי ארגונים לא אוהבים למחוק מידע
  
 .",2
"למה ארגונים שומרים מידע?
 
1.    כיוון שעלויות האחסון נמוכות מאוד
  
2.    כי ארגונים לא אוהבים למחוק מידע
  
3.    כדי לתעד היסטוריה
  
4.    כדי לאפשר קבלת החלטות טובות יותר
  
 .",2
"מהו שדה מפתח ראשי?
 
1.   מזהה חד חד ערכי של רשומה ביחס לרשומות אחרות
 
2. כל התשובות לא נכונות
 
3.   למעשה זהו שם אחר לשדה מפתח זר
 
4.   אוסף של תווים או מספרים
 
 .",3
"מי מהבאים יותר נכון לגבי ההבדל בין RAM ל- ROM?
 
1. RAM זו טכנולוגיה חדישה
 
2. RAM הוא זיכרון נדיף
 
3. ROM הוא זיכרון ניתן למחיקה
 
4. ל-RAM יש נפח קטן יותר
 
 .",4
"אילו מהבאים מאפיין טוב ארגון ללא כוונת רווח?
 
1. בדר כלל אין בו השקעה במערכות מידע מתקדמות
 
2. הוא מודרני
 
3. יש לו הרבה הכנסות
 
4. הוא ביזורי
 
 .",1
"שאלה זו היא לצרכי מחקר - אשמח שתענו עליה אבל ניתן גם לדלג עליה 
 האם בעקבות השימוש בבוט אתם מרגישים שיפור בהבנת החומר הנלמד 
 
1. לא מרגיש שיפור
2. מרגיש שיפור קל
3. מרגיש שיפור משמעותי
4. מוקדם עדיין לדעת
 .",2
"ההבדל העיקרי בין ROM ל- RAM הוא:
 
1. ל- ROM יש נפח גדול יותר
 
2. ROM הוא זכרון בלתי נדיף
 
3. ROM נמצא בממירי טלויזיה
 
4. ROM זו טכנולוגיה ישנה שלא נמצאת בשימוש
 
 .",1
"המודל ההיררכי אל מול מודל הרשתי- איזה טענה נכונה?
 
1.   שני המודלים קלים מאוד לבנייה ולתחזוק, והם הנפוצים ביותר מבין כלל המודלים הקיימים
 
2.   המודל הרשתי לא רלוונטי בימנו, וכיום אין בו שימוש כלל
 
3.   המודל ההיררכי בנוי בצורה של אב אחד למספר בנים, לעומתו המודל הרשתי מאפשר שבן יהיה מקושר למספר אבות
 
4.   המבנה הרשתי בעל מבנה לא גמיש, לעומתו המודל ההיררכי בעל מבנה גמיש
 
 .",2
"מהו שדה מפתח ראשי?
 
1.   מזהה חד חד ערכי של רשומה ביחס לרשומות אחרות
 
2.   למעשה זהו שם אחר לשדה מפתח זר
 
3. כל התשובות לא נכונות
 
4.   אוסף של תווים או מספרים
 
 .",1
"מה מהבאים אינו מזהה חד חד ערכי?
 
1.   מספר ת.ז
 
2.   מספר הזמנה
 
3.   שם פרטי
 
4.   מספר אישי
 
 .",3
"אילו מהבאים מאפיין טוב ארגון ללא כוונת רווח?
 
1. הוא מודרני
 
2. בדר כלל אין בו השקעה במערכות מידע מתקדמות
 
3. יש לו הרבה הכנסות
 
4. הוא ביזורי
 
 .",1
"פרויקטים של פיתוח תוכנה נכשלים בשכיחות גבוהה, מדוע?
 
1.   תוכנה אינה מוצר מוחשי
 
2.   כל התשובות נכונות
 
3.   חוסר יציבות של דרישות המשתמשים
 
4.   מהירות השינויים הטכנולוגיים
 
 .",3
"פרויקטים של פיתוח תוכנה נכשלים בשכיחות גבוהה, מדוע?
 
1.   תוכנה אינה מוצר מוחשי
 
2.   כל התשובות נכונות
 
3.   חוסר יציבות של דרישות המשתמשים
 
4.   מהירות השינויים הטכנולוגיים
 
 .",3
"למה צריך מערכת לניהול בסיס נתונים? (DBMS)
 
1.   כל התשובות נכונות
 
2.   לשרת מספר עורכים ומשתמשים בקובץ
 
3.   למנוע כפילויות ובלבול במידע הנתון
 
4.   ליצור אחידות לצורה בה המידע שמור
 
 .",2
"תומר פרץ לאתר בוגדים בוגדות ורצה לחשוף את פניהם של האנשים חסרי הנאמנות, תומר ביצע נזק:
 
1.   נזק מגורם אנושי חיצוני
 
2. פיזי
 
3.   נזק תקלה תכנית מתפעול המערכת
 
4.   נזק מגורם אנושי פנימי
 
 .",2
"מה מודל פיתוח התוכנה הנפוץ ביותר כיום
 
1. RAD
 
2. agile
 
3.   waterfall
 
4.   לא ניתן לדעת
 
 .",1
"מה מהבאים אינו מזהה חד חד ערכי?
 
1.   מספר אישי
 
2.   מספר הזמנה
 
3.   שם פרטי
 
4.   מספר ת.ז
 
 .",1
"מה המבאים יהיה שדה המפתח הטוב ביותר ברשימת לקוחות?
 
1.   תאריך לידה
 
2.   מספר ת""ז
 
3.   שם פרטי + שם משפחה
 
4.   תאריך הקנייה הראשון של הלקוח מהסוף להתחלה
 
 .",2
"איזה מהמשפטים הבאים נכון?
 
1. ניתן להריץ תוכנה שמנה על מחשב רזה.
 
2. ניתן להריץ תוכנה רזה על מחשב שמן.
 
3. ניתן להגיד כי אתר אינטרנט הוא לקוח שמן.
 
4. נעדיף לתכנת תוכנה שמנה ככל שניתן על מנת שכמה שיותר משתמשים יוכלו להשתמש בה.
 
 .",3
"תומר חווה ילדות קשה מאוד, כשכל חבריו לכיתה לעגו לו על כך שהוא חסר פיגמנטים. כעת, כשהוא איש חכם מאוד ויש לו עסק משלו, הוא מעוניין להקים רשת חברתית עבור אנשים לבקנים שיוכלו לשתף אחד את השני בחוויות הקשות שלהם. כיצד היית מגדיר את האתר שתומר יקים?
 
1.   Service provider
 
2.   Community provider
 
3.   Transaction broker
 
4.   Market creator
 
 .",2
"שאלה זו היא לצרכי מחקר - אשמח שתענו עליה אבל ניתן גם לדלג עליה 
 עד כמה אתם מרגישים שהבוט מקנה חויית לימוד חומר חיובית  
 
1. חווית הלימוד מאוד חיובית
2. חווית הלימוד חיובית
3. חווית הלימוד לא חיובית ולא שלילית
4. חווית הלימוד שלילית 
5. חווית הלימוד מאוד שלילית 
 .",2
"יוסי מנהל החברה עוקב אחר עובדיו בעזרת המודל הרלציוני, אשר המפתח הראשי בו הוא השם הפרטי ושם המשפחה של העוב לשניים מעובדיו קוראים דני כהן, מה הכי יעיל ליוסי?
 
1.   להפוך את העמודה של השם לעמודת מפתח זר, וכך יוכל לקרוא פרטים נוספים ולהבדיל ביניהם
 
2.   לעבור לשיטת המודל ההיררכי וליצור לכל דני תקייה נפרדת, כך לא יתבלבל ביניהם
 
3.   יוסי יכול להוסיף עמודה של מספר סידורי ולקבוע אותה כעמודת מפתח ראשי, כך יבדיל בין דני אחד לאחר
 
4.   לפטר את אחד הדנים וכך לחסוך עבודה רבה והתבלבלויות שיוצרות חוסר נעימות
 
 .",2
"דנה רוצה להבטיח מקסימום הגנה למערכות המידע בחברה אותה היא מנהלת. היא החליטה לנקוט בכמה צעדים אשר יתרמו לכך. אילו מבין הצעדים הבאים פחות רלוונטי בשביל להגן על מערכות המידע?
 
1.   אבטחת נתונים- הצפנה ופענוח, מפתח סימטרי, מפתח ציבורי/פרטי, ניטור מסדי הנתונים
 
2.   אבטחת תוכנה- אנטי וירוס, ניהול SPAM
 
3.   אבטחה אישית- ליווי צמוד של הבכירים לביתם בסוף יום העבודה, הכשרת העובדים להסתובב עם נשק
 
4.   אבטחה פיזית- גיבוי, מיגון מפני אש, גדרות, אזעקות, מנעולים
 
 .",3
"מהמשפטים הבאים מה נכון לומר על מודל ""מפל המים""?
 
1. מתודולוגיה שמתאימה לפרויקטים גמישים ולא סופיים.
 
2. הלקוח מעורב בפרויקט באופן מל
 
3. ניתן לבצע בו שינויים לכל אורך הפרויקט.
 
4. תהליך שיטתי ולוגי המורכב משלבים מוגדרים.
 
 .",2
"למה צריך מערכת לניהול בסיס נתונים? (DBMS)
 
1.   לשרת מספר עורכים ומשתמשים בקובץ
 
2.   כל התשובות נכונות
 
3.   למנוע כפילויות ובלבול במידע הנתון
 
4.   ליצור אחידות לצורה בה המידע שמור
 
 .",3
"אתה מנכ""ל חברה מצליחה למחשבים, אילו מהבאים לא הייתה מחשיב בתור תועלת מוחשית לחברה?
 
1.   מספר המכירות גדלו ביחס לרבעון הקודם
 
2.   הביאו מכונה חדשה שעושה עבודה שדרשה שלושה עובדים בעבר
 
3.   העובדים מרוצים ושמחים יותר לבוא לעבוד
 
4.   נמכר פי 2 מהמלאי מתחילת השנה ביחס לשנה שעברה
 
 .",4
"AGLIE הוא
 
1.   מערכת בסיס נתונים
 
2.   אף תשובה אינה נכונה
 
3.   מודל פיתוח תוכנה מיושן, אינו בר שימוש כיום.
 
4.   מודל פיתוח תוכנה שמתנהל לפי רשימת דרישות נושמת שמשתנה כל הזמן
 
 .",2
